timestamp,model,provider,duration_seconds_sum_cumulative,request_count_cumulative
1788052080,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052140,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052200,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052260,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052320,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052380,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052440,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052500,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052560,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052620,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052680,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052740,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052800,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052860,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052920,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788052980,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053040,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053100,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053160,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053220,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053280,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053340,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053400,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053460,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053520,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053580,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053640,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053700,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053760,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053820,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053880,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788053940,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054000,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054060,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054120,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054180,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054240,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054300,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054360,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054420,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054480,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054540,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054600,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054660,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054720,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054780,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054840,glm-4.7-flash:q4_K_M,ollama,51.2483852,15
1788054900,glm-4.7-flash:q4_K_M,ollama,54.1951870,16
1788054960,glm-4.7-flash:q4_K_M,ollama,54.1951870,16
1788055020,glm-4.7-flash:q4_K_M,ollama,54.1951870,16
1788055080,glm-4.7-flash:q4_K_M,ollama,54.1951870,16
1788055140,glm-4.7-flash:q4_K_M,ollama,54.1951870,16
1788055200,glm-4.7-flash:q4_K_M,ollama,54.1951870,16
1788055260,glm-4.7-flash:q4_K_M,ollama,54.1951870,16
1788055320,glm-4.7-flash:q4_K_M,ollama,54.1951870,16
1788055380,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788055440,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788055500,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788055560,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788055620,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788055680,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788055740,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788055800,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788055860,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788055920,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788055980,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056040,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056100,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056160,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056220,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056280,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056340,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056400,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056460,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056520,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056580,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056640,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056700,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056760,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056820,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056880,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788056940,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057000,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057060,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057120,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057180,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057240,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057300,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057360,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057420,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057480,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057540,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057600,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057660,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057720,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057780,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057840,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057900,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788057960,glm-4.7-flash:q4_K_M,ollama,59.7206201,17
1788058020,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058080,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058140,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058200,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058260,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058320,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058380,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058440,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058500,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058560,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058620,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058680,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058740,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058800,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058860,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058920,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788058980,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788059040,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788059100,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788059160,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788059220,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788059280,glm-4.7-flash:q4_K_M,ollama,65.6580171,18
1788059340,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788059400,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788059460,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788059520,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788059580,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788059640,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788059700,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788059760,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788059820,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788059880,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788059940,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060000,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060060,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060120,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060180,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060240,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060300,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060360,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060420,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060480,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060540,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060600,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060660,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060720,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060780,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060840,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060900,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788060960,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061020,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061080,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061140,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061200,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061260,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061320,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061380,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061440,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061500,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061560,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061620,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061680,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061740,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061800,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061860,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061920,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788061980,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062040,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062100,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062160,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062220,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062280,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062340,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062400,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062460,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062520,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062580,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062640,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062700,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062760,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062820,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062880,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788062940,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063000,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063060,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063120,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063180,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063240,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063300,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063360,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063420,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063480,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063540,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063600,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063660,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063720,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063780,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063840,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063900,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788063960,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788064020,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788064080,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788064140,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788064200,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788064260,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788064320,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788064380,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788064440,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788064500,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788064560,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788064620,glm-4.7-flash:q4_K_M,ollama,66.7678650,19
1788064680,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788064740,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788064800,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788064860,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788064920,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788064980,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065040,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065100,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065160,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065220,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065280,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065340,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065400,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065460,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065520,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065580,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065640,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065700,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065760,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065820,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065880,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788065940,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066000,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066060,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066120,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066180,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066240,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066300,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066360,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066420,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066480,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066540,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066600,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066660,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066720,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066780,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066840,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066900,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788066960,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067020,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067080,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067140,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067200,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067260,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067320,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067380,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067440,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067500,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067560,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067620,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067680,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067740,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067800,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067860,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067920,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788067980,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068040,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068100,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068160,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068220,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068280,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068340,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068400,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068460,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068520,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068580,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068640,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068700,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068760,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068820,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068880,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788068940,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069000,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069060,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069120,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069180,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069240,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069300,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069360,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069420,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069480,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069540,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069600,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069660,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069720,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069780,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069840,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069900,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788069960,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070020,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070080,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070140,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070200,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070260,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070320,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070380,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070440,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070500,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070560,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070620,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070680,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070740,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070800,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070860,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070920,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788070980,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071040,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071100,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071160,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071220,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071280,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071340,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071400,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071460,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071520,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071580,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071640,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071700,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071760,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071820,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071880,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788071940,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072000,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072060,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072120,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072180,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072240,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072300,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072360,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072420,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072480,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072540,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072600,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072660,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072720,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072780,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072840,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072900,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788072960,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073020,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073080,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073140,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073200,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073260,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073320,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073380,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073440,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073500,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073560,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073620,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073680,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073740,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073800,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073860,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073920,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788073980,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074040,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074100,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074160,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074220,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074280,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074340,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074400,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074460,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074520,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074580,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074640,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074700,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074760,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074820,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074880,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788074940,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788075000,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788075060,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788075120,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788075180,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788075240,glm-4.7-flash:q4_K_M,ollama,72.3284751,20
1788075300,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788075360,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788075420,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788075480,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788075540,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788075600,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788075660,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788075720,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788075780,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788075840,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788075900,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788075960,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788076020,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788076080,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788076140,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788076200,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788076260,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788076320,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788076380,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788076440,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788076500,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788076560,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
1788076620,glm-4.7-flash:q4_K_M,ollama,78.0550233,21
